tweet_id,timestamp,text,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,1stconfident_dog_breed,p1_conf,p1_dog,2ndconfident_dog_breed,p2_conf,p2_dog,3rdconfident_dog_breed,p3_conf,p3_dog
830956169170665475,2017-02-13 01:46:03 +0000,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,,1585,8294,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True
829861396166877184,2017-02-10 01:15:49 +0000,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,,2087,12737,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True
829449946868879360,2017-02-08 22:00:52 +0000,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,,doggo,2149,10898,Labrador_retriever,0.315163,True,golden_retriever,0.15321,True,Pekinese,0.13279100000000002,True
829011960981237760,2017-02-07 17:00:28 +0000,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,,17269,55244,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False
828376505180889089,2017-02-05 22:55:23 +0000,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,,1137,7698,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True
828372645993398273,2017-02-05 22:40:03 +0000,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,,3147,13083,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.040948800000000014,True
827653905312006145,2017-02-03 23:04:02 +0000,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,,3205,16081,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True
827600520311402496,2017-02-03 19:31:54 +0000,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,,1012,7720,Pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True
827324948884643840,2017-02-03 01:16:53 +0000,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,,3260,16530,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.08416439999999999,True
826958653328592898,2017-02-02 01:01:21 +0000,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,doggo,5346,22500,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False
826204788643753985,2017-01-30 23:05:46 +0000,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,,doggo,994,5087,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True
825147591692263424,2017-01-28 01:04:51 +0000,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,,4879,19130,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True
825026590719483904,2017-01-27 17:04:02 +0000,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,puppo,1367,6626,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True
824663926340194305,2017-01-26 17:02:56 +0000,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,Wilson,,1854,10552,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True
823939628516474880,2017-01-24 17:04:50 +0000,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,,2900,11125,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True
823699002998870016,2017-01-24 01:08:40 +0000,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,Winston,,2579,13178,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True
822872901745569793,2017-01-21 18:26:02 +0000,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,,puppo,46948,138356,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True
822489057087389700,2017-01-20 17:00:46 +0000,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10.0,Paisley,,6859,19024,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True
822244816520155136,2017-01-20 00:50:15 +0000,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10.0,,,10536,36653,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False
821886076407029760,2017-01-19 01:04:45 +0000,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,,2505,11877,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True
821407182352777218,2017-01-17 17:21:47 +0000,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,Sundance,doggo,4653,12347,Irish_setter,0.5054960000000001,True,vizsla,0.168747,True,Chesapeake_Bay_retriever,0.111311,True
821149554670182400,2017-01-17 00:18:04 +0000,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,,2162,9126,German_shepherd,0.515933,True,malinois,0.203651,True,Irish_setter,0.0910551,True
819227688460238848,2017-01-11 17:01:16 +0000,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,,7189,24225,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True
819004803107983360,2017-01-11 02:15:36 +0000,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,doggo,39531,91078,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True
818627210458333184,2017-01-10 01:15:10 +0000,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,,8027,23314,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False
818614493328580609,2017-01-10 00:24:38 +0000,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,,2770,10343,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True
818145370475810820,2017-01-08 17:20:31 +0000,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,,2788,12890,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True
817827839487737858,2017-01-07 20:18:46 +0000,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,,29236,54386,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True
817777686764523521,2017-01-07 16:59:28 +0000,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,"doggo,pupper",2878,11251,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True
817120970343411712,2017-01-05 21:29:55 +0000,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,,,2814,12810,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True
815966073409433600,2017-01-02 17:00:46 +0000,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10.0,,pupper,9133,23567,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True
815736392542261248,2017-01-02 01:48:06 +0000,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,,2446,10350,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True
814530161257443328,2016-12-29 17:54:58 +0000,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,,1997,9100,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True
814153002265309185,2016-12-28 16:56:16 +0000,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10.0,Oshie,,9347,30306,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True
813910438903693312,2016-12-28 00:52:25 +0000,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,doggo,2014,9792,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True
813812741911748608,2016-12-27 18:24:12 +0000,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,,15073,38354,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True
813800681631023104,2016-12-27 17:36:16 +0000,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,,1893,8789,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True
813127251579564032,2016-12-25 21:00:18 +0000,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,,doggo,3375,12480,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True
812709060537683968,2016-12-24 17:18:34 +0000,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,,1535,6972,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True
811985624773361665,2016-12-22 17:23:53 +0000,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,,1516,7647,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False
811744202451197953,2016-12-22 01:24:33 +0000,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,,1724,7955,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True
811386762094317568,2016-12-21 01:44:13 +0000,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,pupper,6882,22046,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True
810657578271330305,2016-12-19 01:26:42 +0000,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,,2859,11573,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True
810284430598270976,2016-12-18 00:43:57 +0000,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,,12288,37299,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True
810254108431155201,2016-12-17 22:43:27 +0000,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,,3612,15490,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True
809920764300447744,2016-12-17 00:38:52 +0000,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,,,4218,16317,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True
808838249661788160,2016-12-14 00:57:20 +0000,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,,3285,10677,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True
808501579447930884,2016-12-13 02:39:32 +0000,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,,2793,11907,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True
808106460588765185,2016-12-12 00:29:28 +0000,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,,"doggo,pupper",2374,9240,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True
807010152071229440,2016-12-08 23:53:08 +0000,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,,4144,13771,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True
805932879469572096,2016-12-06 00:32:26 +0000,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,,2068,8731,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True
805520635690676224,2016-12-04 21:14:20 +0000,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,,1777,6069,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True
805207613751304193,2016-12-04 00:30:29 +0000,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,,1838,8239,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True
803638050916102144,2016-11-29 16:33:36 +0000,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,,pupper,4447,11580,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True
803276597545603072,2016-11-28 16:37:19 +0000,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,,2654,10597,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True
802572683846291456,2016-11-26 18:00:13 +0000,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,,2697,9451,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True
802239329049477120,2016-11-25 19:55:35 +0000,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10.0,Loki,puppo,2825,9582,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True
801958328846974976,2016-11-25 01:18:59 +0000,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10.0,Ronnie,,1847,8162,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True
801538201127157760,2016-11-23 21:29:33 +0000,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10.0,Wallace,,2217,8672,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.054229999999999993,True
800513324630806528,2016-11-21 01:37:04 +0000,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,10.0,Chef,,3252,13888,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999999,True
800388270626521089,2016-11-20 17:20:08 +0000,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,10.0,Doc,floofer,3032,11797,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True
799757965289017345,2016-11-18 23:35:32 +0000,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,10.0,Sobe,doggo,2337,8863,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True
799422933579902976,2016-11-18 01:24:14 +0000,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12.0,10.0,Longfellow,,2068,8524,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185501,True
799063482566066176,2016-11-17 01:35:54 +0000,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11.0,10.0,Mister,,2664,8543,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.21420300000000006,True
798933969379225600,2016-11-16 17:01:16 +0000,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12.0,10.0,Iroh,,4836,13887,Siberian_husky,0.703224,True,Eskimo_dog,0.22935100000000005,True,malamute,0.0443508,True
798925684722855936,2016-11-16 16:28:21 +0000,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11.0,10.0,Shadow,,1537,7875,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True
797971864723324932,2016-11-14 01:18:12 +0000,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12.0,10.0,,pupper,3398,12317,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True
796759840936919040,2016-11-10 17:02:03 +0000,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11.0,10.0,Romeo,,3303,12549,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True
796387464403357696,2016-11-09 16:22:22 +0000,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12.0,10.0,Snicku,,4503,11646,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False
796116448414461957,2016-11-08 22:25:27 +0000,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11.0,10.0,,,2609,9644,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True
795464331001561088,2016-11-07 03:14:10 +0000,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,10.0,,doggo,25759,52614,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.124684,True
793601777308463104,2016-11-01 23:53:02 +0000,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12.0,10.0,Dobby,,1757,8434,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True
793500921481273345,2016-11-01 17:12:16 +0000,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12.0,10.0,Fiona,,2569,11311,golden_retriever,0.326122,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True
793271401113350145,2016-11-01 02:00:14 +0000,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12.0,10.0,Dave,,2569,9166,Siberian_husky,0.231695,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True
793241302385262592,2016-11-01 00:00:38 +0000,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13.0,10.0,Tucker,,3543,11121,golden_retriever,0.559308,True,Labrador_retriever,0.390222,True,cocker_spaniel,0.0363157,True
793226087023144960,2016-10-31 23:00:11 +0000,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11.0,10.0,Juno,,3097,10412,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True
793180763617361921,2016-10-31 20:00:05 +0000,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11.0,10.0,Newt,,2151,7338,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True
793150605191548928,2016-10-31 18:00:14 +0000,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11.0,10.0,Nida,,1834,6533,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.12598199999999998,True
793120401413079041,2016-10-31 16:00:13 +0000,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11.0,10.0,Robin,,4226,13429,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True
791672322847637504,2016-10-27 16:06:04 +0000,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10.0,,,3369,12417,golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,kuvasz,0.015965,True
790987426131050500,2016-10-25 18:44:32 +0000,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12.0,10.0,Misty,,2306,10428,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790337589677002753,2016-10-23 23:42:19 +0000,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12.0,10.0,Maggie,,2013,8262,Pembroke,0.658808,True,Cardigan,0.153096,True,toy_terrier,0.102299,True
790277117346975746,2016-10-23 19:42:02 +0000,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11.0,10.0,Bruce,,3439,13275,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
789530877013393408,2016-10-21 18:16:44 +0000,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10.0,Rizzy,,3650,12425,schipperke,0.363272,True,kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
788765914992902144,2016-10-19 15:37:03 +0000,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10.0,Butter,,11129,28960,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False
787810552592695296,2016-10-17 00:20:47 +0000,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10.0,Frank,,3300,9152,pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
786664955043049472,2016-10-13 20:28:35 +0000,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10.0,,,2753,11232,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
786595970293370880,2016-10-13 15:54:28 +0000,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10.0,Dale,,3341,9932,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
786233965241827333,2016-10-12 15:55:59 +0000,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10.0,Mattie,,5143,16129,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
785872687017132033,2016-10-11 16:00:24 +0000,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12.0,10.0,Rusty,,1959,7052,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
785533386513321988,2016-10-10 17:32:08 +0000,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10.0,Dallas,,2159,9592,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
784517518371221505,2016-10-07 22:15:26 +0000,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10.0,Frankie,,2736,9444,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
784431430411685888,2016-10-07 16:33:21 +0000,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10.0,Stormy,,1382,6009,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
783821107061198850,2016-10-06 00:08:09 +0000,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10.0,Mairi,,2106,7747,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
783695101801398276,2016-10-05 15:47:27 +0000,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10.0,Loomis,,3469,10993,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
